name,parent_id,parent_title,title,begin_date,end_date,restriction_type,uri,rr_id,note_type
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Canyon-Scopes, Kalissa and Suzanne Scopes, Portland, Oregon, 2005 January 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2115545,18705,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Moore, Phillip and Raymond Osborne, Portland, Oregon, 2005 January 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2115546,18706,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Slautelberg, Arnie, Michigan, follow-up interview, 2013 September 8",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104184,18708,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Coyne, John, Cleveland, Ohio, follow-up interview, 2013 August 7",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104180,18709,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Boyd-Bowman, Kimberly, Texas, follow-up interview, 2013 August 4",NULL,NULL,RestrictedSpecColl,/repositories/12/archival_objects/2104182,18710,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Campbell, Laurie, Cleveland, Ohio, follow-up interview, 2013 July 24",NULL,NULL,RestrictedCurApprSpecColl,/repositories/12/archival_objects/2104181,18711,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Rayner, Caroline, Columbus, Ohio, follow-up interview, 2013 July 21",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104179,18712,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Wehman, Grover, North Carolina, 2012 July 19",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104178,18713,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Shoaf, Chad and Jeff Shields, North Carolina, 2012 July 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395811,18714,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Keeble, Steven and David Stuart, North Carolina, 2012 July 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395803,18715,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Cawley, Marie and Mary Ferguson, North Carolina, 2012 July 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395795,18716,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Bennett, Dana and Pam, Charlotte, North Carolina, 2012 July 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395793,18717,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Bailey, Patrick and Tom Wooley, 2012 July 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395788,18718,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Young, Sally and Alice Phelan, Charlotte, North Carolina, 2012 July 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395785,18719,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Rivenbark, Jeff and Christopher Llyon, North Carolina, 2012 July 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395782,18720,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Amerson, Kimberley and Julie Marie Pew, 2012 July 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395775,18721,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Kohut, Paula, Wilmington, North Carolina, 2012 July 12",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395736,18722,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Finley, Jack and Billy Grayson, North Carolina, 2012 July 12",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395734,18723,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Bundy, Kathy and Jill Kidd, North Carolina, 2012 July 12",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395732,18724,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Phoenix, Terri Lynn and Kendra Smith, Durham, North Carolina, 2012 July 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2370623,18725,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Bills, Jennifer and Barbara Fedders, 2012 July 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395722,18726,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Turner, Catherine, Chapel Hill, North Carolina, 2012 July 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395720,18727,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Matesanz, David and Matthew Seidhoff, Chapel Hill, North Carolina, 2012 July 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395718,18728,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Fowler, Martin and Clyde Zuber, 2012 July 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395716,18729,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Evans, Jeffrey B. and David Parnell, Raleigh, North Carolina, 2012 July 8",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2370622,18730,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Arbiguest, Tanya and Cheynelle Copeland, North Carolina, 2012 July 9",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395714,18731,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Louey, Margaret and Ann Bevin, 2012 July 8",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395712,18732,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Pemberton, Wiley and Terrance, 2012 July 7",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395709,18733,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Felsenburg, Miriam and Miriam Daniels, North Carolina, 2012 July 7",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395707,18734,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Andrew, Heidi and Connie Graham, Winston-Salem, North Carolina, 2012 July 7",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395678,18735,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Ruth Salheggio and Gwin, North Carolina, 2012 July 6",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395818,18736,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Thoreson, Mary and Wendy Pology, Milwaukee, Wisconsin, 2011 July 17",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395676,18737,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Coon, Gerald and Stuart Dempsey, Milwaukee, Wisconsin, 2011 July 17",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395646,18738,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Walker, Tom, Milwaukee, Wisconsin, 2011 July 16",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395640,18739,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Costello, Kerry and Beta, Wisconsin, 2011 July 16",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395624,18740,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Miller, Jeff and Jeff Wilke, Wisconsin, 2011 July 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395622,18741,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Smith, Christine, Green Bay, Wisconsin, 2011 July 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395620,18742,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Knepke, Debbie and Candance Hackbarth, Wisconsin, 2011 July 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395618,18743,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Erickson, Chuck and E-ben Grisby, Appleton, Wisconsin, 2011 July 12",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395616,18744,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Brooks, Joseph and Bradley Ewer, Wisconsin, 2011 July 12",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2395614,18745,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Mantese, Teresa and Sandra Moreland, Portland, Oregon, 2005 January 12",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2115547,18746,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Vail, Laurie and Susan Zeidel, Portland, Oregon, 2005 January 12",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104160,18747,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Brady, Allen and Bill Space, Portland, Oregon, 2005 January 13",NULL,NULL,RestrictedSpecColl,/repositories/12/archival_objects/2104161,18748,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Wilkins, Tara, Community of Welcoming Congregations, Gresham, Oregon, 2005 January 13",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2115548,18749,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Hunt, Toni and Jennifer Mitchell, Milwaukee, Oregon, 2005 January 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104162,18750,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Lovejoy, Herb and John Schrag, Portland, Oregon, 2005 January 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104164,18751,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Bergmann, Rob and Gary Newton, Portland, Oregon, 2005 January 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104168,18752,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Griener, James and Paul Harris, Beaverton, Oregon, 2005 January 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104170,18753,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Penn, Deborah and Barbara Thompson, Portland, Oregon, 2005 January 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104171,18754,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Colombo, Richard and Jim Morris, Portland, Oregon, 2005 January 16",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104172,18755,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Deane, Doug and Brian Harris, Portland, Oregon, 2005 January 16",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104173,18756,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Miller, Barbara and Heather Webb, Portland Oregon, 2005 January 16",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2115549,18757,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Grayson, Carla and Adrienne Neff, Ann Arbor, Michigan, 2009 January 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377064,18758,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Kiste, Alan and Brian Spulridge, Ann Arbor, Michigan, 2009 January 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377271,18759,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Wren, Patricia and Melissa Smiling, Ann Arbor, Michigan, 2009 January 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377277,18760,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Chene, Kristy and Dana Dumont, Ann Arbor, Michigan, 2009 January 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377280,18761,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Schneider, Kathy and Linda Daily-Schneider, Ann Arbor, Michigan, 2009 January 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377284,18762,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Welch, Lislie, and Stephanie Holloway, Michigan, 2009 January 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377287,18763,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Wunderlich, Denise and Shawna Goebbel, Ann Arbor, Michigan, 2009 January 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377360,18764,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Aucter-Gruning, Mike and Mark Auchter-Gruning, Dearborn, Michigan, 2009 January 12",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377365,18765,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Kaplan, Jay, Michigan ACLU, 2009 January 12",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377367,18766,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Lyon, John and Mike Kennedy, Michigan, 2009 January 12",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377369,18767,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Howell, Sharon, Detroit, Michigan, 2009, January 13",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377381,18768,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Hoffman, Daniel and Jorge Antonio Portillo, Michigan, 2009 January 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377383,18769,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Lowe, David and Dave Masack, Michigan, 2009 January 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377387,18770,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Skye, Eric, Michigan, 2009 January 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377390,18771,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Ferguson, Mary Ann, East Lansing, Michigan, 2009 January 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377395,18772,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Howarth, Joan and Carmen Estrada, 2009 January 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377398,18773,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Raphael, Lev and Girsch Kaufman, 2009 January 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377449,18775,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Rafferty, Donna and Jules Cobb, Detroit, Michigan, 2009 January 16",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377495,18776,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Scholtz, Nicole and Jamie Einstadt, Ann Arbor, Michigan, 2009 January 16",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377499,18777,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Washington, June and Triva Bass, 2009 January 16",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377504,18778,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Maxwell, Rose and Kelly, Michigan, 2009 January 17",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377513,18779,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Larrabee, Tim and Jim Sheshelski, Michigan, 2009 January 18",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377530,18780,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Lyons, Tim and Steve, Oxford, Michigan, 2009 January 18",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377534,18781,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Sleutelberg, Arnie and Robert Crewe, Detroit, Michigan, 2009 January 18",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377542,18782,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Miller, Aitee and Craig Cukook, Michigan, 2009 January 19",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377544,18783,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Toon, Tom, D, 2009 January 19",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377546,18785,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Voelk, Julie, Detroit, Michigan, 2009 January 19",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377550,18786,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Phillips-Knope, Kim and Leigh Ann, 2009 April 6",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104174,18787,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Holness, Vielka and Judy Keenan, New York, New York, 2009 September 26",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377554,18788,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Robinson, Susan and Mary Christine Roamer, Atlanta, Georgia, 2010 January 9",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377557,18789,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Sanchez, Travis and Dean Nett, Atlanta, Georgia, 2010 January 9",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377559,18790,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Troka, Donna and Jess Ann, Atlanta, Georgia, 2010 January 9",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377564,18791,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Gold, Jeff, Decatur, Georgia, 2010 January 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377570,18792,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Jackson, Shannon and Chris Martell, Decatur, Georgia, 2010 January 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377572,18793,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Palmer, Pamela and Blair Cohen, Decatur, Georgia, 2010 January 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377574,18794,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Maiberger, Paula and Chris Mauer, Georgia, 2010 January 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377576,18796,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"McMurtry, Rick and Daniel Kilpatrick, Georgia, 2010 January 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377578,18797,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Seagraves, Debbie, Atlanta, Georgia, 2010 January 11",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377580,18798,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Perry, Brooke and Donna Smith, Fulton County, Georgia, 2010 January 14",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377587,18799,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Bevins, Laura and Lynn Pasqualeti, Decater, Georgia, 2010 January 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377595,18800,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Goglich, Deepali, 2010 January 15",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377599,18801,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Ross, Robert and Herbie Lenoux, Georgia, 2010 January 16",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377612,18802,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Anderson, Neil and Jaime Smolland, Georgia, 2010 January 17",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377621,18804,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Chenault, Wesley and John J. Ryan, Georgia, 2010 January 17",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377623,18805,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Windsor, Allie and Ota Windsor, Fulton County, Georgia, 2010 January 17",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377625,18806,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Anania, Frank, Dr., Emory Medical School, 2010 January 25",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2104175,18807,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Vitale, Theresa and Katie, New York, New York, 2009 February 2",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2378427,18808,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Bowman, Lynne A., Columbus, Ohio, 2010 June 5",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2370365,18809,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Massucci, Leigh-Ann, Columbus, Ohio, 2010 June 5",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377627,18810,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Rayner, Bernadette and Caroline, Columbus, Ohio, 2010 June 5",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377632,18811,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Fuhrmann, Melissa, Columbus, Ohio, 2010 June 6",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377635,18812,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Sheline, Michael and Art Wells, Columbus, Ohio, 2010 June 6",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377662,18814,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Foster, Travis and Josh Fecker, Ohio, 2010 June 9",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377677,18815,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Wernick, Michael and Jude Flint, Ohio, 2010 June 9",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377682,18816,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Ross, Melinda and Jimmie Beall, 2010 June 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377688,18817,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Neilson, Christina M. and Sharon, Ohio, 2010 July 9",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377695,18818,accessrestrict
Manuscripts and Archives,"[""MS"",""2022"",null,null]",Daniel Pinello interviews on same-sex marriage,"Ainslee, Julie and Eileen Pope-Ainslee, Ohio, 2010 July 10",NULL,NULL,ColdStorageBrbl,/repositories/12/archival_objects/2377709,18819,accessrestrict
